"hhnum","initintrvmon","startmon","initfinaldays","initialdate_flag","startdate_edit","startlag","matchconsenthh","nonmetro","region","rural","tsstrata","tspsu","hhwgt","targetgroup","resunitsize","hhsize","famsize","numguests","guestspay","hhsizechange","hhsizechild","hhsizemove","hhsizechangeoth","inchhavg_r","inchhavg_flag","pctpovguidehh_r","povguide_hh","povthresh_hh","inchhimp1_r","inchhimp2_r","inchhimp3_r","inchhimp4_r","inchhimp5_r","inchhreported_r","incfamavg_r","povguide_fam","povthresh_fam","incfamreported_r","incworksheet","selfemployhh","selfemployfoodhh","jobchangeany","jobchangecat","earnlessnum_r","earnmorenum_r","earnsamenum","housingown","housingpub","housingsub","liqassets","anyvehicle","vehiclenum","caraccess","largeexp","exprentmrtg_r","exphomeins_r","expproptax_r","exppubtrans_r","expelectric_r","expheatfuel_r","expwastedisp_r","exphealthins_r","expcopay_r","expdoctor_r","exprx_r","expchildcare_r","expchildsupport_r","expadultcare_r","snapnowhh","snapnowreport","snapnowadmin","snapever","snap12mos","snaplastamt_r","snapusualamt","snapdays_initial","snapdays1","snapdays2","snapdays3","snapdays4","snapdays5","snapdays6","snapdays7","snapdays_final","snapdays_initial_u","snapdays1_u","snapdays2_u","snapdays3_u","snapdays4_u","snapdays5_u","snapdays6_u","snapdays7_u","snapdays_final_u","usdafoods","schservebrkfst","wiccategelig","anypregnant","wichh","mealdelivery","mealfacility","adltfsraw","adltfscat","foodsufficient","foodsecureq1","foodsecureq2","foodsecureq3","foodsecureq4","foodsecureq5","foodsecureq6","foodsecureq7","foodsecureq8","foodsecureq9","foodsecureq10","grocerylistfreq","primstoreplaceid","primstoresnaptype","primstoretype","primstoreedit_type","primstoreedit_filltype","primstoredist_s","primstoredist_d","primstoretime_d","primstoredist_w","primstoretime_w","primstoretravelmode","primstoretravelcost","primstoretraveltime","primstoreprices","primstoreproduce","primstoremeat","primstorequality","primstorevariety","primstorespecial","primstoreclose","primstoreloyalty","primstoreothreason","whynotsupermkt1","whynotsupermkt2","whynotsupermkt3","whynotsupermkt4","whynotsupermkt5","whynotsupermkt6","whynotsupermkt7","whynotsupermkt8","whynotsupermkt9","whynotsupermktoth","altstoreplaceid","altstoresnaptype","altstoretype","altstoreedit_type","altstoreedit_filltype","altstorereason","altstoredist_s","altstoredist_d","altstoretime_d","altstoredist_w","altstoretime_w","evershopother","foodstorenum","shopconv","shopbigbox","shopclub","shopdollar","shopbakery","shopmeatfish","shopvegstand","shopanyother","shopothnone","foodpantry","gardenown","gardenelse","farmersmarket","huntfish","dietstatuspr","dietstatushh","healthycost","healthytime","healthytastepr","healthytastehh","eathealthyhh","myplate","myplatefollow","mypyramid","foodpyramid","mypyramidsearch","mypyramidfollow","fruitsveg","nutritionfacts","nutritioneduc","nutritionsearch","anyvegetarian","anylactoseintol","anyfoodallergy","allergywheat","allergymilk","allergyegg","allergyfish","allergyshellfish","allergycorn","allergypeanut","allergyothnut","allergysoy","allergyoth","anydieting","anytobacco","anyillness","fincondition","billrevfreq","billsontimefreq","payaboveminfreq","billpayprob6mos","evicted6mos","utilnotpaid6mos","cashadv6mos","paydayloan6mos","ndinnersouthh","nmealshome","nmealstogether","mealguestany","mealguest_flag","mealguestdays","mealguestdays_flag","mealguestsun","mealguestmon","mealguesttue","mealguestwed","mealguestthu","mealguestfri","mealguestsat","nguestbrkfstsun_r","nguestbrkfstmon_r","nguestbrkfsttue_r","nguestbrkfstwed_r","nguestbrkfstthu_r","nguestbrkfstfri_r","nguestbrkfstsat_r","nguestlunchsun_r","nguestlunchmon_r","nguestlunchtue_r","nguestlunchwed_r","nguestlunchthu_r","nguestlunchfri_r","nguestlunchsat_r","nguestdinnersun_r","nguestdinnermon_r","nguestdinnertue_r","nguestdinnerwed_r","nguestdinnerthu_r","nguestdinnerfri_r","nguestdinnersat_r","nguestsnacksun_r","nguestsnackmon_r","nguestsnacktue_r","nguestsnackwed_r","nguestsnackthu_r","nguestsnackfri_r","nguestsnacksat_r","units12","units34","elig_units1","elig_units2","elig_units3","elig_units4","benest1_hh","benest2_hh","benest3_hh","benest4_hh","feedback1","feedback2","feedback3","feedback4_1","feedback4_2","feedback4_3","feedback4_4","feedback4_5","feedback4_6","feedback4_7","feedback4_8"
116413,9,9,8,0,0,1,1,0,2,0,7,12,27004.4519286071,3,2,2,2,0,0,0,-996,-996,-996,5200,0,412.425644415069,1260.83333333333,1281.16666666667,5200,5200,5200,5200,5200,5200,5200,1260.83333333333,1281.16666666667,5200,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,2,1,3,-996,0,1000,125,325,0,115,117,0,75,30,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1031046,"SS",121,,,0.221,0.458,2.5,0.458,8.48,1,-996,10,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1058578,"SM",122,,,2,0.568,0.783,4.22,0.783,16.12,0,-996,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,1,1,1,-996,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,4,-996,-996,-996,-996,-996,1,15,15,1,0,4,0,0,0,0,1,1,1,1,0,0,0,2,2,1,1,0,0,0,2,1,2,4,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1
116416,6,6,8,0,0,1,1,0,2,0,4,24,68254.1464494907,3,1,1,1,0,0,0,-996,-996,-996,2800,0,300.805729632945,930.833333333333,995.416666666667,2800,2800,2800,2800,2800,2800,2800,930.833333333333,995.416666666667,2800,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,520,0,0,0,130,0,0,20,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,2,2,2,2,3,2,0,-996,0,0,0,-996,-996,1,1075070,"SS",121,,,1.139,1.611,5.52,-996,-996,1,-996,5,0,0,0,1,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,,,,-996,-996,-996,-996,-996,-996,0,-996,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,-996,1,0,0,-996,0,0,-996,0,1,-996,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,6,0,0,1,0,0,-996,2,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,1
116417,9,9,8,0,0,1,1,0,3,0,11,52,10827.1348183829,4,7,7,6,0,1,0,-996,-996,-996,2362.94417159568,1,81.1775839082398,2910.83333333333,2966.16666666667,1818,3869.16874783326,1819.87480546213,2489.67730468301,1818,1818,1818,2580.83333333333,2556.5,1818,0,1,0,0,-996,-996,-996,-996,1,0,0,1,1,2,-996,0,700,0,0,0,300,0,0,0,0,0,0,110,0,0,1,1,1,-996,-996,15,1,6,7,8,9,10,11,12,13,14,6,7,8,9,10,11,12,13,14,0,1,1,0,0,0,1,7,4,3,1,1,1,1,10,1,0,1,0,-996,1,1118152,"SS",121,,,2.011,3.71,8.77,-996,-996,1,-996,10,0,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1013605,"SM",122,,,1,1.11,4.012,9.6,-996,-996,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,1,5,5,1,1,0,0,0,0,-996,0,1,-996,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,1,1,1,1,1,0,1,1,1,4,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,880,765,880,765,2,2,3,0,0,0,0,0,0,0,1
116427,12,12,9,0,0,1,1,0,3,0,16,36,3760.60504999669,4,5,5,5,0,0,0,-996,-996,-996,1820,0,80.8589411329137,2250.83333333333,2248.41666666667,1820,1820,1820,1820,1820,1820,1820,2250.83333333333,2248.41666666667,1820,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,0,-996,0,0,685,0,0,86.67,75,0,0,0,0,0,0,0,0,0,1,1,1,-996,-996,13,3,25,26,27,28,29,0,1,2,4,25,26,27,28,29,30,31,32,34,0,1,1,0,-996,0,0,3,3,3,2,2,1,0,-996,0,0,0,-996,-996,1,1118139,"SS",121,,,1.579,2.347,6.35,-996,-996,4,-996,45,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1025498,"SS",121,,,1,2.154,2.681,5.87,-996,-996,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0,0,0,1,0,-996,0,0,-996,-996,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,6,1,0,1,0,0,0,6,6,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,673,511,673,511,2,3,3,0,0,0,0,0,0,0,1
116428,8,8,8,0,0,1,1,0,1,0,9,48,55948.6410142691,3,1,1,1,0,0,0,-996,-996,-996,2811.83523028407,1,302.077195733293,930.833333333333,917.583333333333,8966.11328945382,918.605366511537,790.591271276182,1120.53005750608,2263.33616659255,0,2811.83523028407,930.833333333333,917.583333333333,0,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,0,0,-997,750,0,82,30,0,100,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1055861,"SM",122,,,1.208,2.093,5.65,-996,-996,1,-996,10,0,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1168426,"CO",119,,,8,3.828,5.486,10.17,-996,-996,0,-996,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,-996,0,0,0,-996,1,0,-996,0,1,-996,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,-996,-996,-996,-996,-996,-996,6,-996,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,200,200,200,200,1,6,4,0,0,1,0,0,0,0,0
116430,11,11,8,0,0,1,1,0,3,0,11,52,2275.51939212836,4,2,2,2,0,0,0,-996,-996,-996,288,0,22.8420356906808,1260.83333333333,1318.75,288,288,288,288,288,288,288,1260.83333333333,1318.75,288,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,1,1,-996,0,498,0,0,0,80,0,34,0,0,0,0,0,0,0,1,1,1,-996,-996,9,1,6,7,8,9,10,11,12,13,14,6,7,8,9,10,11,12,13,14,0,0,1,0,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1101438,"SM",122,0,0,1.17,4.411,8.32,-996,-996,1,-996,10,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1148583,"SM",122,,,6,1.63,2.668,6.93,-996,-996,0,-996,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,1,-996,0,-996,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,2,1,0,1,0,0,1,5,9,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,367,367,367,367,1,1,2,0,0,0,0,0,0,0,1
116431,8,8,14,0,0,1,1,0,3,1,14,27,61632.6515431036,3,2,2,2,0,0,0,-996,-996,-996,6716.67,0,532.716721744878,1260.83333333333,1156.5,6716.67,6716.67,6716.67,6716.67,6716.67,6716.67,6716.67,1260.83333333333,1156.5,6716.67,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,3,-996,0,0,66.67,166.67,0,200,0,10,25,70,140,50,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1091012,"SM",122,,,6.666,8.589,19.02,-996,-996,1,-996,15,1,1,1,1,1,1,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1123737,"SS",121,,,1,13.278,16.025,31.62,-996,-996,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,1,1,0,-996,0,1,-996,0,1,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,5,5,5,-996,-996,-996,-996,-996,1,7,14,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
116434,10,10,12,0,0,1,1,0,3,0,11,52,2709.72990268978,4,4,4,4,0,0,0,-996,-996,-996,860,0,44.7722342733189,1920.83333333333,1940.25,860,860,860,860,860,860,860,1920.83333333333,1940.25,860,1,0,-996,1,1,0,1,0,1,0,0,1,0,-996,-996,0,350,0,0,50,300,0,30,0,0,0,18,0,0,0,1,1,1,-996,-996,15,1,23,24,25,26,27,28,29,30,4,23,24,25,26,27,28,29,30,35,0,0,1,0,0,0,0,7,4,2,2,2,2,1,5,1,1,0,0,-996,3,1061614,"SM",122,,,5.138,5.578,9.5,-996,-996,1,-996,5,1,0,0,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1101438,"SM",122,0,0,1,2.579,3.16,6.68,-996,-996,0,-996,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,1,0,-996,0,1,-996,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,6,6,1,0,1,0,0,0,6,7,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,610,610,610,610,1,1,1,0,0,0,0,0,0,0,1
116438,7,7,8,0,0,1,1,0,1,0,8,47,13717.7680781657,3,3,3,3,0,0,0,-996,-996,-996,4480,0,281.613410162389,1590.83333333333,1540,4480,4480,4480,4480,4480,4480,4480,1590.83333333333,1540,4480,1,1,0,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,1229,0,0,120,116,100,0,0,2.5,0,8.33,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,1,-996,0,0,0,3,3,1,2,2,2,0,-996,0,0,0,-996,-996,4,1087066,"SM",122,,,0.299,0.396,1.63,0.396,7.2,1,-996,3,1,1,1,1,1,1,1,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,,122,0,1,7,-996,-996,-996,-996,-996,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,-996,1,-996,0,-996,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,4,4,1,0,0,0,0,1,3,3,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1
116443,10,10,8,0,0,1,1,0,3,0,16,36,23454.8305048679,1,5,5,5,0,0,0,-996,-996,-996,1960,0,87.0788596815994,2250.83333333333,2283.33333333333,1960,1960,1960,1960,1960,1960,1960,2250.83333333333,2283.33333333333,1960,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,1,2,-996,0,870,0,0,0,170,0,29,0,0,0,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,1,0,1,0,0,10,4,3,2,2,1,1,11,1,1,1,1,11,3,1096000,,122,,,1.73841101183079,2.8,7,-996,-996,1,-996,5,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1118139,"SS",121,,,6,0.689,1.31,5.2,0.988,19.32,0,-996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,1,0,-996,1,-996,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,1,0,1,0,0,0,7,4,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,649,515,649,515,1,4,4,0,0,0,0,0,0,0,1
116454,8,8,8,0,0,1,1,0,3,0,12,43,2579.08368387765,4,5,5,5,0,0,0,-996,-996,-996,1733.6,0,77.020362828582,2250.83333333333,2248.41666666667,1733.6,1733.6,1733.6,1733.6,1733.6,1733.6,1733.6,2250.83333333333,2248.41666666667,1733.6,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,632,0,0,0,187,0,0,0,0,0,0,0,0,0,1,1,1,-996,-996,14,1,5,6,7,8,9,10,11,12,13,5,6,7,8,9,10,11,12,13,0,1,1,0,-996,0,0,4,3,2,2,2,1,0,-996,1,0,0,0,-996,4,1168682,"SS",121,,,1.541,1.977,5.32,-996,-996,1,-996,5,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1006129,"SM",122,,,1,0.596,0.836,3.05,0.773,15.18,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,-996,0,1,-996,0,2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,0,1,0,0,1,7,6,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,649,515,649,515,2,1,2,0,0,0,0,0,0,0,1
116455,4,4,9,1,0,1,1,0,3,1,11,52,4256.57124819482,4,1,1,1,0,0,0,-996,-996,-996,141.967928872115,1,15.2517022960195,930.833333333333,995.416666666667,0,532.142506161774,27.1697964278091,3.58521542423922,146.942126346753,0,141.967928872115,930.833333333333,995.416666666667,0,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,0,-996,-996,0,200,120,8.08,75,164,0,0,0,80,0,0,0,0,0,1,1,0,-996,-996,4,1,14,15,16,17,18,19,20,21,23,14,15,16,17,18,19,20,21,23,1,-996,1,0,-996,0,0,10,4,4,2,1,1,1,14,1,1,1,1,5,1,-996,,106,0,1,-996,-996,-996,-996,-996,3,-996,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-996,,,,,9,-996,-996,-996,-996,-996,0,-996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-996,0,0,0,-996,0,0,-996,0,1,-996,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,5,1,1,0,1,0,0,-996,3,-996,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,1,1,1,1,200,200,200,200,1,6,2,0,0,0,0,1,0,0,0
116457,10,10,9,0,0,1,1,0,2,0,3,20,54197.9498202104,2,3,3,3,0,0,0,-996,-996,-996,2091.60000556928,1,131.478261219651,1590.83333333333,1496.58333333333,2612.25044493654,2614.43406397633,2624.74137339076,0,2606.57414554278,0,2091.60000556928,1590.83333333333,1496.58333333333,0,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,1,-998,-996,-996,0,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,0,1,0,-996,0,0,5,3,2,2,2,1,0,-996,1,0,1,0,-996,5,1068830,"SM",122,,,0.794,1.384,4.27,1.035,20.48,1,-996,5,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1006582,"SM",122,,,1,0.824,1.442,4.38,1.092,21.52,0,-996,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,3,1,1,0,0,0,0,-996,1,-996,0,-996,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,1,1,0,0,0,0,1,4,5,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,526,526,526,526,,,,,,,,,,,
116459,8,8,8,0,0,1,1,0,3,1,19,22,29310.4936796917,3,2,2,2,0,0,0,-996,-996,-996,3700,0,293.456708526107,1260.83333333333,1156.5,3700,3700,3700,3700,3700,3700,3700,1260.83333333333,1156.5,3700,1,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,2,-996,0,0,83.33,33.33,0,130,0,0,150,0,0,12.5,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,-996,0,-996,-996,0,0,0,1,1,3,3,3,-996,-996,-996,-996,-996,-996,-996,5,1086749,"SM",122,,,7.123,8.09,11.82,-996,-996,1,-996,15,1,0,1,0,0,0,1,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1037370,"SS",121,,,5,6.61,7.636,12.12,-996,-996,0,-996,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,-996,1,-996,0,-996,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,5,3,-996,-996,-996,-996,-996,0,5,5,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,1
116461,8,8,9,0,0,1,1,0,2,0,7,12,17148.1441006205,3,4,4,4,0,0,0,-996,-996,-996,6320,0,329.023861171367,1920.83333333333,1940.25,6320,6320,6320,6320,6320,6320,6320,1920.83333333333,1940.25,6320,0,0,-996,0,-996,-996,-996,-996,1,0,0,1,1,1,-996,0,720,18,0,0,99,0,0,116,0,0,60,0,0,0,0,0,0,1,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,0,-996,-996,0,0,1,2,1,2,3,3,0,-996,0,0,0,-996,-996,4,1136060,"CO",102,,,1.843,2.363,7.88,-996,-996,1,-996,10,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1031046,"SS",121,,,9,2.622,3.153,10.22,-996,-996,1,6,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,1,0,-996,0,1,-996,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,1,0,0,0,1,1,1,5,3,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1
116465,8,8,8,0,0,1,1,0,4,0,21,50,8771.63659222111,3,2,2,2,0,1,0,-996,-996,-996,2708,0,214.77858559154,1260.83333333333,1313.75,2708,2708,2708,2708,2708,2708,2708,1260.83333333333,1313.75,2708,0,0,-996,0,-996,-996,-996,-996,2,-996,-996,3,1,1,-996,1,736,67,333.33,0,88,25,65,0,30,0,40,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,0,1,0,-996,-996,0,1,1,2,2,3,3,2,0,-996,0,0,0,-996,-996,4,-996,,121,0,1,-996,-996,-996,-996,-996,1,-996,10,1,0,0,0,0,0,0,0,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1053678,"SM",122,,,6,4.414,4.953,12.98,-996,-996,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,-996,0,1,-996,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,-996,-996,-996,-996,-996,5,7,4,0,0,-996,0,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,-996,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1
